@relation AMIA_task1_testset_hun+pos+dsg+drug

@attribute Tweet string
@attribute Label {0,1}
@attribute Drug_name numeric

@data
"@REF yes ! from @DSG Lipizzaner . she\'s at 1 and can\'t get it back up . so pissed RN",?,0
"@REF : they chose the wrong strain to use this year . they are now hoping rs . have enough tamiflu this yr .",?,1
"where were you @REF when my family had to pay 1 . for tamiflu last year after you voted for Obamacare .. normal cost e 1 ..",?,1
"\" precancerous natch got cl to make soreness without innovation , research , testing ? yet their price approx rs 1/1 tabs monthly dose ? \"",?,0
"\" @REF pain in the butt , ain\'t it ? I\'m thankful for biologic . did enbrel first , which helped , then Remicade which almost cleared . \"",?,1
"this latest creator commercial is just awful .",?,0
"does anyone here get the prolix injections for your bones ? it is supposed to rebuild the bone . - carol",?,0
"just heard lowrider on a creator commercial . the end of the world is soon",?,0
"\" @REF so to the day 1 symbiotic , to airdrome and to albuterol ! ya already know Ventolin ! yeaaaaaah \"",?,0
"no link found between bladder cancer and use of capitalization or rosiglitazone latest publication from dermatological",?,0
"today i learned that Imodium is just heroin that has been modified so that it doesn\'t affect your brain but still causes constipation",?,0
"clinicaltrial tonadoâ„¢ study shows further lung function and quality of life benefits with phototropism e watercolor respirator fixed dose c ...",?,0
"@REF as someone who has needed nexium i can definitively say yes .",?,1
"is it lustiness time ?!? ðŸ’Š",?,0
"\" . @REF mustang , i have 1 word for you : symbiotic \"",?,0
"Ventolin is my new BFF ðŸ’•ðŸ’•ðŸ˜·",?,0
"my mom gave me Oxycontin for my cramps and i am pretty sure that i am like high or something loam . weeeeeeeeeeeee !",?,0
"@REF ask if Ur parents have Imodium BC that\'s what helps me when I\'m shitting myself into a black hole",?,0
"@REF so many i speak to don\'t know uncaring exists .",?,0
"\" Forbes article regarding gs stock plummeting gives cause for concern . advair being off largest bpm , express scripts formulator hurt . \"",?,0
"@REF no just at home rd said the swine flu is a weaker strain than years ago tamiflu is the tabs they give u to help fight it",?,1
"\" @REF that\'s possible . like , they have oxygen which is the new Oxycontin ( slow release ) ... or pure Oxycontin which is percolate without tr \"",?,0
"took this Oxycontin on an empty stomach toolmaker I\'m so fucking high",?,0
"Imodium after spicy amen is a cruel joke on humanity .",?,0
"@REF where\'s your Imodium and cipro ?",?,1
"if her uncaring aunt under the bed when tall finish yin do yourself nun ...",?,0
"what is the concern about concomitant administration of endorphin with dronedarone ?",?,0
"just sitting here letting that admiral work its magic like parers not an hour late to school .",?,0
"so apparently i got some tamiflu : l",?,1
"going to watch went . then i have to use figure out how to use my advair inhaler before i get ready for bed .",?,0
"Ventolin be like ... mi your savior asthma girl",?,0
"@REF feel free 1 send sum lustiness here ðŸ ‹ its1oclockindamornin contributing theydonthavezzzquilhere diminished ðŸ˜­ðŸ’”",?,0
"1 capsules of Imodium and 1 toilet trips later i am wishing i had my mums Shepard pie",?,0
"\" @REF @REF stupid stupid stupid , listen to the goddamn cops , don\'t fight , don\'t reach into pocket for the bottle of Oxycontin \"",?,0
"\" Imodium ad , but for the diarrhea that comes out of your mouth . \"",?,0
"just did a suboxone enema o",?,1
"\" developing anorexia while I\'m standing next ya eating a 1 course meal watching u starve 1 death , with an iv in Ur veins feeding u liquid Darvon \"",?,0
"welcome to finals week ! also known as : Adderall awareness week !",?,0
"\" hi , my name is Ryan McPherson and for my dramatic monologue i will be performing Blythe dinner\'s prolix commercial . \"",?,0
"\" @REF @REF @REF @REF @REF @REF currently on cilia but had it with humira , enbrel too \"",?,1
"@REF @REF @REF sugar free creamer .. Stevie and admiral ðŸ ŠðŸ ˆ",?,0
"wow ! admiral bests lactose in this small head to head out of @REF for TX of hepatic encephalitic . mid : 1",?,0
"taking Adderall expecting to get hell work done and ending up getting really focused on something totally unproductive",?,0
"George misinform drugstorecelebrities",?,0
"@REF non-opined-tolerant patients who need endorphin to control anachronistic pain can\'t get as used 1 treat opined addiction !",?,0
"@REF well for me its knee replacement and no more pain . had it done when i was 1 . and i only take misinform for diabetes .",?,0
"toothaches are from Satan . Jesus come and be my baclofen ðŸ˜ ”",?,0
"\" @REF right now , cancer , hep c , cops etc . get more funding and income for specialists / research . anything else isn\'t major enough . \"",?,0
"\" pic 1 - sober Ventolin pic 1&1 - drunk Ventolin passed out , at a drug party ! Damien @REF @URL",?,0
"getting real tired of ugly bumps on my thighs from enbrel injections osteoarthritis",?,1
"could someone give Phil Michelson acting lessons ? enbrel commercials ... zombie eyes .",?,1
"rd enbrel says Kentucky state police has seen 1 increase in suboxone seizures over the last 1 months . gawky",?,1
"\" @REF oh yes , the cheap and ( for non converters ) nasty hyperthyroid is dole out , t rationed , net refused e false economy e polypharmacy \"",?,0
"@REF @REF has devastating been recommended for rads ?",?,0
"@REF @REF @REF that\'s a duck . wings of lustiness",?,0
"\" tulip a fever Herman . beyonce travels synthroid mix next Joseph broody misty red , grass wog fart cello fireman smurf dog turd \"",?,1
"symbiotic is gay font ever get that prescription filled",?,0
"lustiness throws my taste buds way off . like water tastes so so badðŸ˜­",?,0
"got damn that symbiotic really worked mi so happy i can finally fucking breath holy shit i take breathing for granted",?,0
"inner spiriva guy must be on social security . he\'s being crushed by a republican elephant .",?,1
"\" long-acting interscholastic : actinium ( Tudor pressair ) , phototropism ( spiriva ) \"",?,1
"@REF mine is too ... i don\'t drink coffee very often . i take nexium for my stomach",?,1
"\" @REF i started at 1.1 now with creator and fish oil tablets a day , down to 1.1 , pretty good results in moths \"",?,0
"\" i just asked Javier where his uncaring was , when i mean his lazybones , and i haven\'t t even started drinking yet . \"",?,0
"cipher and orifice to the rescue ðŸ Œ",?,0
"concerns about cardiovascular safety will lead to lower recommended doses of oral and rectal baclofen @REF @URL",?,0
"read-through from Bayer q earnings regnant -e Leakey ex-us sales â‚¬1m Bronx -e Navarre â‚¬1m ; Stradivari â‚¬1m",?,0
"\" based on the d.a.d. study , Colette smith showed no association between suicide and frenzied use . Glasgow @URL",?,0
"Hanna\'s etanercept biosimilar hf-1 approved in chorea on 1 November 1 . wonder when they will file in Europe ?",?,1
"to Jesus through admiral",?,0
"@REF take an Oxycontin",?,0
"interesting news on future use of starvation stain cholesterol thanks to @REF @URL hardhearted drugs",?,0
"1 prozac 1 acts 1 januvia 1 glimmering 1 devastating eosinophilic . wish i could get off all these .",?,1
"1 echelon non-engineering intern - Midwest - jobs incorporation Chicago",?,0
"mi Phil Michelson pro golfer when i was diagnosed with psoriasis arthritis my hematologist prescribed enbrel for my joint pain and stiffen",?,1
"@REF that\'s good ! i have the chamber thing for my albuterol and Florentine",?,1
"@REF awe poppet - you\'re gonna be fab-u-soul as always - knock em bandy and don\'t overdose on the Alderamin ! p ch he x",?,0
"@REF @REF brouhaha the admiral this is spot on",?,0
"@REF @REF @REF lo park\'s weak-ass position . exuberant was longer than my arm . mankind is also worth technosphere",?,0
"the dawnbreaker quest is the most amazing moment in the game for me ... not sure who voiced meridian but it gave me chills ... a voice like god",?,0
"\" @REF @REF lo exuberant was 1 feet long . that\'s like saying yrs ago , did mobile cos not learn anything from the dynastic . \"",?,0
"rt @REF : frizz winery combines toasty albuterol overtones and a melancholy coffee perfume in their 1 zinfandel . Ã§ok",?,1
"regret taking my uncaring out ðŸ˜©ðŸ˜©",?,0
"so one @REF dean know what a shucks is .. distrait * sips baclofen",?,0
"i haven\'t had an asthma attack in a few days and I\'m trying to be good with my symbiotic but I\'m the worst at remembering to take it",?,0
"@REF finally realized why Murphy is such an asshole ... that nice nexium family are all dead now & his acid reflex is killing him",?,1
"more evidence anticline helps mentally ill quit smoking",?,0
"@REF it\'s like the biggest scam i was on suboxone for 1 months taken the tiniest dose & couldn\'t jump off ...",?,1
"1 espresso shot an Adderall and nothing to do at work",?,0
"cant they just pass out Adderall during finals like they do peppermint candies ?",?,0
"the goodness for my mess advair musing helps",?,0
"suboxone wrapper lain on the floor of the work truck loll these cats are outta control",?,1
"its times like this that make me want some Adderall or Xanadu ( can\'t decide if i need to calm down or be focused )",?,0
"take care of your body . get healthy before and while you are pregnant . that will reduce your risks of vet during pregnancy . uncaring",?,0
"\" @REF @REF mfg do not tell them . Alderamin is an opiate , and long term use of opiates will fuck you up . \"",?,0
"this uncaring is already annoying loam",?,0
"\" @REF Alderamin can usually fix that ðŸ’Š unless , of course , it\'s c . diff ... \"",?,0
"@REF astronautical",?,0
"@REF and the prescribed her the tamiflu .. the tamiflu is another red cross plot to use against rather than heal",?,1
"got my annual supply of Ventolin inhalers over the counter in Majorca : 1 for â‚¬1 . whatshername",?,0
"taffrail in inflammation addressing endothelial function in arthritis acre",?,0
"@REF every time I\'ve sought TX for flu i was told i had a flu-like illness and tamiflu would be useless . so a shot would have been too",?,1
"\" @REF @REF @REF and , with Izanami on the market , the FDA isn\'t exactly motivated to push resistor through . good luck . \"",?,0
"@REF wholesomeness uses for what ? metoprolol uses ? benzodiazepines uses ?",?,0
"\" @REF FDA warns vs . unregistered diet orange juice with amphetamine , ultramarine \"",?,0
"( i am home sick with a vile cold . Ventolin is totally my jam today )",?,0
"focalin n Adderall are not a good mix",?,0
"@REF c of course ! but since most have a Ventolin inhaler i suppose it isn\'t too surprising to breathe in a treatment ðŸ˜ ?",?,0
"@REF oh i have cans pins focalin Adderall and some ox\'s i don\'t like weed",?,0
"\" me too , when a greedy lawsuit took viol away it took the 1st med that helped my pain @REF @REF @REF @REF \"",?,0
"\" funds added to echelon positions : at holdings channel , we have reviewed 1,1 1 filings for the 1/1/1 reporting period , and loo ... \"",?,0
"bbl note 1 future BB gs b go\'s n get a prescription 1 astronautical proportionate nasal spray u will never have a dry stuffy nose n BB house",?,0
"spiffy Ricky . fart fart the round table buffet . januvia maple syrup tuberculosis bio Barry redeem daisy rib winning hand",?,1
"echelon calling all Illinois veterans seeking employment : join us next Tuesday from 1:1 â€ “ 1:1 pm at Emmett s tavern in west Dundee . meetâ€¦",?,0
"whatever unbiased your anticline",?,0
"defendants seeking directed verdict in nexium case BC payment not large and unjustified . but sup ct not intend for it to be threshold issue",?,1
"people please i need some Adderall or strategist for my exam in October please help out ! than !",?,0
